Name,ShopIconFileName,ShopIconExportName,ShopIconAnimScale,ShopIconClipped,UnlockLevel,RepUnlockLevel,ShopOrder,FileName,ExportName,ExportNameMirror,TileWidth,TileHeight,Price,DiamondPrice,DiscountPercentage,Vouchers,VoucherCount,PriceIncrease,DoPriceIncreaseEveryNObject,ShopDescriptionTID,TID,BuySound,AttractsButterflies,BirdsLand,SpawnsBirds,SpawnsFrogs,TapSound,CanBuy,SpinWheelPrize,BuyExp,Theme,TagSpecial,TagNature,TagDeco,TagSanctuary,TagStatue,HideFromLevelUpScreen,SanctuaryAnimal,PerceivedValue,UseCase,Passable,WaterDeco,WaterMovement
Neighborhood winter tree 3,,,,,1,0,,sc/nh_object.sc,nhobj_wintertree_3,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NEIGHBORHOOD_WINTERTREE_3,,,,,,TapDecorationGeneric,,,,,,,,,,,,,NHObj,,,
Neighborhood winter tree 4,,,,,1,0,,sc/nh_object.sc,nhobj_wintertree_4,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NEIGHBORHOOD_WINTERTREE_4,,,,,,TapDecorationGeneric,,,,,,,,,,,,,NHObj,,,
Neighborhood winter tree 5,,,,,1,0,,sc/nh_object.sc,nhobj_wintertree_5,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NEIGHBORHOOD_WINTERTREE_5,,,,,,TapDecorationGeneric,,,,,,,,,,,,,NHObj,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frozen willow,,,,,1,0,,sc/decos02_seasonal_winter.sc,frozen_willow,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FROZEN_WILLOW,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FP,,,
Large spruce,,,,,1,0,,sc/decos01_generic.sc,large_spruce,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LARGE_SPRUCE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
Medium spruce,,,,,1,0,,sc/decos01_generic.sc,medium_spruce,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MEDIUM_SPRUCE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Small spruce,,,,,1,0,,sc/decos01_generic.sc,small_spruce,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SMALL_SPRUCE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Special pruned pine,,,,,1,0,,sc/decos02_seasonal_winter.sc,special_pruned_pine,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPECIAL_PRUNED_PINE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cotton candy cart,,,,,1,0,,sc/decos02_seasonal_valentines.sc,cotton_candy_cart,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COTTON_CANDY_CART,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Boardgame night,,,125,,1,0,,sc/decos02_seasonal_valentines.sc,boardgame_night,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BOARDGAME_NIGHT,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
TV night,,,120,,1,0,,sc/decos02_seasonal_valentines.sc,tv_night,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TV_NIGHT,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Karaoke night,,,130,,1,0,,sc/decos02_seasonal_valentines.sc,karaoke_night,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_KARAOKE_NIGHT,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Gumball machine,,,,,1,0,,sc/decos02_seasonal_valentines.sc,gumball_machine,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GUMBALL_MACHINE,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Friendship bracelets,,,120,,1,0,,sc/decos02_seasonal_valentines.sc,friendship_bracelets,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FRIENDSHIP_BRACELETS,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Puppie surprise,,,130,,1,0,,sc/decos02_seasonal_valentines.sc,puppies_surprise,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PUPPIE_SURPRISE,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Puppy mail,,,,,1,0,,sc/decos02_seasonal_valentines.sc,puppy_mail,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PUPPY_MAIL,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Teddy love,,,125,,1,0,,sc/decos02_seasonal_valentines.sc,teddy_love,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TEDDY_LOVE,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Cupid practice,,,120,,1,0,,sc/decos02_seasonal_valentines.sc,cupid_practice,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CUPID_PRACTICE,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Selfie buddies,,,135,,1,0,,sc/decos02_seasonal_valentines.sc,selfie_buddies,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SELFIE_BUDDIES,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Soap bubbles,,,120,,1,0,,sc/decos02_seasonal_valentines.sc,soap_bubbles,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SOAP_BUBBLES,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Valentine's pedestal,,,,,1,0,,sc/decos02_seasonal_valentines.sc,valentine_pedestal,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_VALENTINES_PEDESTAL,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Valentine's topiary,,,,,1,0,,sc/decos02_seasonal_valentines.sc,valentine_topiary,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_VALENTINES_TOPIARY,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Yellow ipe,,,,,1,0,,sc/decos02_seasonal_valentines.sc,yellow_ipe,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_YELLOW_IPE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Yellow camellia,,,,,1,0,,sc/decos02_seasonal_valentines.sc,yellow_camelia,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_YELLOW_CAMELLIA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Purple maple,,,,,1,0,,sc/decos02_seasonal_valentines.sc,purple_maple,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PURPLE_MAPLE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Round yard,,,,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,round_yard,,4,4,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ROUND_YARD,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,,,,,,,,
Fire horse statue,,,,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,fire_horse_statue,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FIRE_HORSE_STATUE,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,TRUE,,,,,,,
Lunar obstacle,,,,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,lunar_obstacle,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LUNAR_OBSTACLE,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,,,,,,,,
Fireworks vendor,,,115,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,fireworks_vendor,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FIREWORKS_VENDOR,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,,,,,,,,
Trophy shelf,,,,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,trophy_shelf,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TROPHY_SHELF,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,,,,,,,,
Fireworks selection,,,,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,fireworks_selection,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FIREWORKS_SELECTION,,,,,,TapDecorationGeneric,,,,ChineseNewYear,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wooden letter H,,,,,1,0,,sc/decos01_generic.sc,woodenletter_h,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WOODEN_LETTER_H,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Wooden letter A,,,,,1,0,,sc/decos01_generic.sc,woodenletter_a,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WOODEN_LETTER_A,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Wooden letter Y,,,,,1,0,,sc/decos01_generic.sc,woodenletter_y,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WOODEN_LETTER_Y,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Wooden letter D,,,,,1,0,,sc/decos01_generic.sc,woodenletter_d,woodenletter_d_mirrored,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WOODEN_LETTER_D,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spring picnic,,,,,1,0,,sc/decos02_seasonal_easter.sc,spring_picnic,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPRING_PICNIC,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Spring lounge chair,,,,,1,0,,sc/decos02_seasonal_easter.sc,spring_lounge_chair,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPRING_LOUNGE_CHAIR,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Pink bow tree,,,,,1,0,,sc/decos02_seasonal_easter.sc,pink_bow_tree,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PINK_BOW_TREE,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Green bow tree,,,,,1,0,,sc/decos02_seasonal_easter.sc,green_bow_tree,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GREEN_BOW_TREE,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Chocolate statue,,,,,1,0,,sc/decos02_seasonal_easter.sc,chocolate_statue,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHOCOLATE_STATUE,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Chocolatier,,,115,,1,0,,sc/decos02_seasonal_easter.sc,chocolatier,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHOCOLATIER,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Her code,,,120,,1,0,,sc/decos06_farmpass.sc,her_code,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HER_CODE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FP,,,
Her park,,,140,,1,0,,sc/decos06_farmpass.sc,her_park,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HER_PARK,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crescent oasis,,,,,1,0,,sc/decos02_seasonal.sc,crescent_oasis,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CRESCENT_OASIS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Crescent picnic,,,120,,1,0,,sc/decos02_seasonal.sc,crescent_picnic,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CRESCENT_PICNIC,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nursing Icon,,,115,,1,0,,sc/decos02_seasonal_spring.sc,nursing_icon,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NURSING_ICON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Justice Icon,,,115,,1,0,,sc/decos02_seasonal.sc,justice_icon,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JUSTICE_ICON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Artistic Icon,,,,,1,0,,sc/decos02_seasonal.sc,artistic_icon,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ARTISTIC_ICON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Fashion Icon,,,,,1,0,,sc/decos02_seasonal.sc,fashion_icon,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FASHION_ICON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Egyptian Icon,,,115,,1,0,,sc/decos02_seasonal.sc,egyptian_icon,,4,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EGYPTIAN_ICON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Soul Icon,,,115,,1,0,,sc/decos02_seasonal.sc,soul_icon,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SOUL_ICON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festival of colors,,,120,,1,0,,sc/decos02_seasonal.sc,festival_of_colors,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FESTIVAL_OF_COLORS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Pigment piles,,,,,1,0,,sc/decos02_seasonal.sc,pigment_piles,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PIGMENT_PILES,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Colorful dance,,,120,,1,0,,sc/decos02_seasonal.sc,colorful_dance,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COLORFUL_DANCE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Festival treats,,,120,,1,0,,sc/decos02_seasonal.sc,festival_treats,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FESTIVAL_TREATS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Festival chair,,,115,,1,0,,sc/decos02_seasonal.sc,festival_chair,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FESTIVAL_CHAIR,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunny pond,,,140,,1,0,,sc/decos06_farmpass.sc,bunny_pond,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BUNNY_POND,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FP,,,
Eggspected guest,,,110,,1,0,,sc/decos06_farmpass.sc,eggspected_guest,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EGGSPECTED_GUEST,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Large longleaf pine,,,,,1,0,,sc/decos01_generic.sc,longleaf_pine_large,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LARGE_LONGLEAF_PINE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Medium longleaf pine,,,,,1,0,,sc/decos01_generic.sc,longleaf_pine_medium,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MEDIUM_LONGLEAF_PINE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Small longleaf pine,,,,,1,0,,sc/decos01_generic.sc,longleaf_pine_small,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SMALL_LONGLEAF_PINE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
King frog rock,,,115,,1,0,,sc/decos02_seasonal.sc,king_of_frogs,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_KING_FROG_ROCK,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Prospector pond,,,115,,1,0,,sc/decos02_seasonal.sc,prospector_pond,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PROSPECTOR_POND,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Playful chase,,,110,,1,0,,sc/decos02_seasonal.sc,playful_chase,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PLAYFUL_CHASE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Azure wisteria,,,,,1,0,,sc/decos02_seasonal.sc,azure_wisteria,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AZURE_WISTERIA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Stacked rock,,,,,1,0,,sc/decos02_seasonal.sc,stacked_rock,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_STACKED_ROCK,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Wildflower patch,,,,,1,0,,sc/decos02_seasonal.sc,wildflower_patch,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WILDFLOWER_PATCH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Dark hellebores,,,,,1,0,,sc/decos02_seasonal.sc,dark_hellebores,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_DARK_HELLEBORES,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scaly juniper,,,,,1,0,,sc/decos01_generic.sc,scaly_juniper,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SCALY_JUNIPER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
White grape hyacinth,,,,,1,0,,sc/decos01_generic.sc,white_grape_hyacinth,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WHITE_GRAPE_HYACINTH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Science Icon,,,120,,1,0,,sc/decos02_seasonal.sc,science_icon,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SCIENCE_ICON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sow much fun,,,,,1,0,,sc/decos02_seasonal.sc,sow_much_fun,,2,4,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SOW_MUCH_FUN,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Hay fever,,,,,1,0,,sc/decos02_seasonal.sc,hay_fever,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HAY_FEVER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Flower crown,,,90,,1,0,,sc/decos02_seasonal.sc,flower_crown,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLOWER_CROWN,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Uneggspected gift,,,130,,1,0,,sc/decos02_seasonal.sc,uneggspected_gift,,5,5,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_UNEGGSPECTED_GIFT,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Mud madness,,,130,,1,0,,sc/decos02_seasonal.sc,mud_madness,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MUD_MADNESS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Cart delivery,,,115,,1,0,,sc/decos02_seasonal.sc,cart_delivery,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CART_DELIVERY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Eggstra surprise,,,,,1,0,,sc/decos02_seasonal.sc,eggstra_surprise,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EGGSTRA_SURPRISE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Milk run,,,,,1,0,,sc/decos02_seasonal.sc,milk_run,,3,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MILK_RUN,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
River cleanup,,,,,1,0,,sc/decos02_seasonal.sc,river_cleanup,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RIVER_CLEANUP,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Beach cleanup,,,,,1,0,,sc/decos02_seasonal.sc,beach_cleanup,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEACH_CLEANUP,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Upcycled swordfish,,,,,1,0,,sc/decos02_seasonal.sc,upcycled_swordfish,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_UPCYCLED_SWORDFISH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Recycling truck,,,,,1,0,,sc/decos02_seasonal.sc,recycling_truck,,2,4,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RECYCLING_TRUCK,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Bottle upcycling,,,,,1,0,,sc/decos02_seasonal.sc,bottle_upcycling,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BOTTLE_UPCYCLING,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Sorting station,,,,,1,0,,sc/decos02_seasonal.sc,sorting_station,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SORTING_STATION,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Splash exchange,,,120,,1,0,,sc/decos02_seasonal.sc,splash_exchange,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPLASH_EXCHANGE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polished words,,,,,1,0,,sc/decos07_valley.sc,polished_words,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_POLISHED_WORDS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Friendly dragon,,,,,1,0,,sc/decos07_valley.sc,friendly_dragon,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FRIENDLY_DRAGON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woolly shuffle,,,130,,1,0,,sc/decos02_seasonal_spring.sc,woolly_shuffle,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WOOLLY_SHUFFLE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Lamb topiary,,,,,1,0,,sc/decos02_seasonal_spring.sc,lamb_topiary,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LAMB_TOPIARY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Tender care,,,,,1,0,,sc/decos02_seasonal_spring.sc,tender_care,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TENDER_CARE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Woolly rest,,,,,1,0,,sc/decos02_seasonal_spring.sc,woolly_rest,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WOOLLY_REST,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lantern temple,,,130,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,lantern_temple,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LANTERN_TEMPLE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Azalea,,,,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,azalea,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AZALEA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Mask stand,,,,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,mask_stand,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MASK_STAND,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Flower field,,,130,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,flower_field,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLOWER_FIELD,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Lantern procession,,,,,1,0,,sc/decos02_seasonal_lunar_new_year.sc,lantern_procession,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LANTERN_PROCESSION,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
